topic235	linie 0.3324897578	bus 0.258399508585	haltestelle 0.0550582795247	ankunft 0.0418775701881	abfahrt 0.0337453876924	bahn 0.032866642393	landratsamt 0.0270166039602	nächtlich 0.0251185700164	schulkind 0.0227041350717	fahrt 0.0212903924501	einmarsch 0.013071945391	ganztägig 0.0119083065309	verwarnung 0.0115510612366	einwanderung 0.0113354967835	busreise 0.0087862099389	rückruf 0.00793254367973	halde 0.00769287025607	verkehrsunternehmen 0.00692549807668	verkehrsverbund 0.00639404819646	chefkoch 0.00576992584464	fachausdruck 0.0056515484647	dolmetscherin 0.00499877829916	helferinnen 0.00483914035904	abfahrtszeit 0.00455565818611	messdatum 0.00449649526568
topic236	raum 0.623369799893	material 0.201047995229	räumlichkeit 0.0220629091417	gestalterisch 0.0164860561716	vermittelnd 0.0102369707519	graphik 0.00818942499852	letter 0.00761232191471	büroraum 0.00741941433155	gestapo 0.00702373545409	staatsbürgerschaft 0.00676195828316	arbeitgeberin 0.0064555945936	räumlich 0.0052286423042	gesamtkunstwerk 0.00509496250449	pensioniert 0.0047901651152	studienfach 0.00446294328787	zeichnerisch 0.00404190813955	eliminieren 0.003776843817	betreten 0.00344554255656	arbeitshilfe 0.00320889838007	verkehrsfläche 0.00315215313386	retrospektiv 0.00282616514191	genutzt 0.00267314239859	künstlergruppe 0.00256576833717	lithographie 0.00233308562939	möblierung 0.00200715148413
topic237	staat 0.290205919342	staatlich 0.09846267791	krise 0.0720257150621	vereinigt 0.0354437058844	kapitalismus 0.0311560730806	kapital 0.0172225370403	kapitalistisch 0.0160371940162	regime 0.0158017260155	ökonomie 0.0142162568796	privatisierung 0.0129661579832	wertpapier 0.01274875608	ostdeutsch 0.0120207313193	wiedervereinigung 0.0106129356217	eigentum 0.00862480597587	bundesrepublik 0.00850970929241	profit 0.00647970983754	souveränität 0.00644279526298	arbeitsleistung 0.00615631205463	imperialismus 0.00606901840221	kollektiv 0.00591315542863	aktienkurs 0.00580632311498	völkerrechtlich 0.00575655828524	nationalstaat 0.00569611946397	außenpolitisch 0.00528349814937	obergrenze 0.0051442672505
topic238	leistung 0.315228928287	rechnung 0.0607080222471	unternehmer 0.0463795752389	erbringen 0.0259997781928	vergütung 0.0206519695837	aufwendung 0.0182459924639	inhaber 0.0175753919967	umsatzsteuer 0.0166642191597	abzug 0.0164599805275	dienstleistung 0.0144797389288	tätigkeit 0.0132011068353	finanzamt 0.0125775495002	steuerberater 0.0120414755299	entgelt 0.011875479029	unternehmerisch 0.0102507255471	steuerfrei 0.00916066161783	gegenleistung 0.00855495239743	steuererklärung 0.00762693742436	wirtschaftlich 0.00762202951666	besteller 0.00742988849054	erbracht 0.0074294116416	anteilig 0.00716917643934	umsatz 0.00705843188657	unentgeltlich 0.00684467509138	rückgabe 0.00645593452561
topic239	studium 0.186353095408	student 0.146852398047	studieren 0.0980456773256	semester 0.0652151796599	studiengang 0.0551054415636	praktikum 0.0550871133642	vorlesung 0.0471041355932	stipendium 0.028446685258	studiengebühr 0.019907679221	hochschule 0.0183295855703	erst 0.0129596864102	eigenverantwortlich 0.0114185924071	abschlussarbeit 0.0088090619486	beginnen 0.00874672374166	spät 0.00863333579543	finden 0.00824587566661	ausland 0.00763341743636	bieten 0.00599599505612	zeit 0.00594328580422	einführung 0.0059139104206	interesse 0.00588271365541	beginn 0.00581122705614	akademisch 0.0054260572489	ende 0.00533353896862	biologie 0.00474595837888
topic240	sprung 0.182385180449	angel 0.107182473672	angeln 0.064506867679	wiedergeben 0.0523287379241	gliedern 0.0392345417487	drehung 0.0361673887514	kernel 0.0296384472566	umbenennen 0.0229232878258	punktuell 0.0219183579485	schwören 0.0208343299497	interessengemeinschaft 0.0191745117186	landessportbund 0.0191413091311	gegliedert 0.0181271469584	sonderfall 0.0179481792476	aufatmen 0.0176157886613	spagat 0.0175156884971	nachrüsten 0.0172328126894	leerlauf 0.017095980675	gehabt 0.0164446506848	registrierter 0.0159913743829	vereinsvorsitzende 0.015106391914	ungelesen 0.0143542178472	gänze 0.0138434389893	playlist 0.0134576179147	barrel 0.0114513853543
topic241	kontrolle 0.141873085193	unterlage 0.112152147113	prüfen 0.107359223359	kontrollieren 0.0674912376181	nachfrage 0.0598231899727	widerspruch 0.0542853261155	ausfüllen 0.0542474802986	nachweis 0.0509654633444	vorliegen 0.0380392159585	einreichen 0.0352204085354	vorlegen 0.0329001686578	begründung 0.0294547428032	behinderte 0.0268016809013	mahnung 0.021687315351	sozialgericht 0.0172010262315	überprüfen 0.0171330046199	abwägung 0.0136933307795	einweisung 0.0124374937918	sozialamt 0.0117737548289	klassifizierung 0.00847681890792	korridor 0.00780437462727	eingereicht 0.00581122801008	gesetzgeberisch 0.00565289548029	streckenabschnitt 0.00523538507976	fristgerecht 0.00481804658267
topic242	publikum 0.184126723196	zuschauer 0.134596729861	show 0.133221864006	auftritt 0.121347488532	unterhaltung 0.0492134134054	bühne 0.0414780312725	unterhalten 0.0406689437795	arena 0.0402224404422	können 0.0202697304679	darbietung 0.0182248778554	jugendherberge 0.0155322438935	auftreten 0.0135986315618	prominente 0.0132206711134	spektakel 0.0106660749905	präsentieren 0.0105906176243	akteur 0.0104996858761	begeisterung 0.00773044995005	schwerbehindert 0.00772974220339	veranstaltungskalender 0.00678717945247	zeigen 0.00666957283633	motto 0.00556030139272	vertrautheit 0.00526522962453	weiterbildungsangebot 0.00507815494198	weitblick 0.00505734126987	fachstelle 0.00499999158087
topic243	sitz 0.3908997815	außen 0.0627959940809	lack 0.0576546489658	einloggen 0.0530706732007	turbo 0.0468619379436	intervention 0.0377601644108	präsidium 0.0351392494213	freak 0.0326013006639	hängend 0.0272266469109	beige 0.0208202520822	erwecken 0.020522139814	abwenden 0.0187296075063	verhaften 0.0175211159872	privilegiert 0.0157253693301	einfall 0.0144144446736	humanitär 0.0135672162421	getunt 0.0111401634786	erfolgsaussicht 0.0111127779878	verhältnismäßigkeit 0.010471039158	unverheiratet 0.0102909193113	nähren 0.00970530424998	strapaze 0.00904327901363	sitzen 0.00885966517201	gemeindebrief 0.008131936662	abtrünnig 0.00651949586234
topic244	kennen 0.828199841948	huhn 0.0438338046277	interessierte 0.0434151107981	artgerecht 0.018713623324	vernetzen 0.0104536997248	suggerieren 0.00968723659577	therme 0.00934647830427	dampfbad 0.00652178282758	benutzbar 0.00508228649406	suchwort 0.00420414667034	verrückt 0.00264062108398	eiscafé 0.00198034739663	durchschauen 0.0018857391047	straßengraben 0.00184089472593	gegenwelt 0.00129104598451	finanzportal 0.00128679025172	massentauglich 0.0012386704569	saunabereich 0.00117426621615	heißluft 0.00102409879788	vertraut 0.000838315077111	bedienerfreundlich 0.000825818513365	kurzbiografie 0.000674908122718	gebrabbel 0.000632753161196	interessierter 0.000545214474551	gedeckelt 0.000492327866589
topic245	theorie 0.0713237484136	masse 0.0484347924614	physik 0.0433216792584	universum 0.0408447896723	physikalisch 0.0405537036661	atom 0.034152383711	mathematisch 0.0296972537049	teilchen 0.0270407070593	materie 0.0268001472618	elektron 0.0204353551433	physiker 0.0180400780165	struktur 0.0173779428706	experiment 0.0153070411792	molekül 0.0146893257129	gleichung 0.0126223108788	vorhersage 0.0123540788202	feld 0.0122271390366	magnetisch 0.012085430728	strahlung 0.0111006940751	theoretisch 0.0108724349819	wechselwirkung 0.0108086388169	energie 0.0105457249676	elektromagnetisch 0.0103164302899	wissenschaftler 0.00947208586576	erklären 0.00839956654562
topic246	bayerisch 0.279557432873	grundschule 0.156279827085	ministerium 0.110020134964	gymnasium 0.089474781556	lehrkraft 0.0869896325018	freistaat 0.0562357120637	kultusministerium 0.0238080377337	resümee 0.0143797311565	bildungswesen 0.0130102204454	aktionswoche 0.0112908869344	gymnasiast 0.0104962999457	wissenschaft 0.0101852001086	vokabular 0.0101689015683	kultusminister 0.00987402525447	lehrplan 0.00957169504672	weichenstellung 0.0095180662859	staatlich 0.00821356900986	mittelstufe 0.00731555582494	landsmannschaft 0.00692687239213	achtjährig 0.00574036850394	höhere 0.0054686937575	schülerschaft 0.00531335645919	mitsprache 0.00517745230983	zwiespalt 0.0050680728671	berufsständisch 0.00427352658695
topic247	klasse 0.861376822659	großeltern 0.0269090404457	gedruckt 0.023772220542	freizeitgestaltung 0.012166152517	lausitz 0.00928256065335	überdimensional 0.00923139678565	kirchengeschichte 0.00773407607288	abweisend 0.00654080930445	redaktionsschluss 0.00586371660254	umgehung 0.00444362894369	wiederverwertung 0.0036065841438	namensschild 0.00353359287929	daheim 0.003510241489	bengel 0.00340767724599	transportbox 0.00234685437988	kellergewölbe 0.0021963735992	jugendjahr 0.0021125756085	daheimgebliebenen 0.00210484033341	gesocks 0.00154663718292	klassenkonferenz 0.00141172786289	freilaufen 0.00134648848468	wendisch 0.00101232075725	gratiszeitung 0.000930507727709	einzeln 0.000614306573613	schulen 0.000582851330407
topic248	musik 0.222994416303	lied 0.078899110531	konzert 0.075350069925	hören 0.0740392602977	singen 0.0562664021455	musikalisch 0.0493305182551	musiker 0.0444193477583	spielen 0.0324575574126	sänger 0.0284047108564	sängerin 0.0134835318025	machen 0.0133138333805	geben 0.0131095114523	anhören 0.0101049479664	gehören 0.0100223069915	kommen 0.00930401754126	pop 0.00866584548729	radio 0.00782262233775	künstler 0.0077979515119	gehen 0.00578449061823	ohr 0.00577109278002	gut 0.00573815808939	techno 0.00564386689197	musizieren 0.00527762766005	klang 0.00455631313256	ton 0.00451480050818
topic249	reaktion 0.225482190158	reagieren 0.162815074223	auslösen 0.0519652339775	biene 0.0411494798957	kosmetik 0.0356157127759	meiden 0.0326724028928	allergisch 0.0323867456376	zusammenstellen 0.0291622472602	nachlassen 0.0243474162444	auslöser 0.0235602695557	stellenweise 0.0223084907648	spielerei 0.0191039341031	allergie 0.0185897214852	jucken 0.0147354894558	anlocken 0.0147151438321	heftig 0.0139534646978	stachel 0.0115967848934	wespe 0.0113195528064	parfüm 0.0109901586539	juckreiz 0.0102391170376	diskothek 0.0101038593198	trockenheit 0.0087693006733	erdnuss 0.00834984820042	mitleidenschaft 0.00780002092412	hippie 0.00778765079263
topic250	spanisch 0.224585898685	kloster 0.124347386237	illegal 0.0704614334511	iranisch 0.0412870903016	pariser 0.039797604361	bauträger 0.0396636550401	unverwechselbar 0.0339577248225	aufmachung 0.0225303082015	jüngere 0.0204139530456	zeitungsartikel 0.0184589665754	barock 0.0148451596297	hintergrundwissen 0.014363484697	unübersehbar 0.0123736186083	innenhof 0.0123357052086	adelige 0.0121302129479	prozession 0.0120198001244	hochland 0.0118922691445	lagerbestand 0.0112417031074	opulent 0.0112300647239	wandmalerei 0.0111207998832	zeitzeuge 0.0109076990264	känguruh 0.010877445005	stellend 0.0107859925502	betagt 0.0105330836739	gehandelt 0.0104715782031
topic251	einrichtung 0.310796540381	kindergarten 0.128690761712	behinderung 0.0790787418112	kommunal 0.0502697356876	behindert 0.0497507953224	kita 0.0372778616949	kindertagesstätte 0.0314247424462	regulär 0.02389830316	barrierefrei 0.0226872365169	integrativ 0.0186196446362	träger 0.0167147549585	einjährig 0.0158408991763	sicherstellung 0.0106216119087	selbstverwaltung 0.0099170204793	rechtsanspruch 0.00964184410877	fahrerlaubnis 0.00820217290156	lebenswert 0.00801827136548	defizit 0.00785654836796	beherrschend 0.0061817030422	institution 0.00616466153604	allgemein 0.00611582201745	kreisbeigeordnete 0.00610855919332	betreuung 0.00574694222478	besonder 0.00570399134745	betreuungsangebot 0.00565671628851
topic252	manager 0.377327895279	sperren 0.0825282956715	sperre 0.065738472482	uneingeschränkt 0.0562245885272	manko 0.0482668635056	mehrmalig 0.0313782289168	geschirrspüler 0.0241963878143	ausgangslage 0.0240635135632	zählend 0.0225236216202	schwan 0.0216806716741	touristik 0.021469247061	unrealistisch 0.0214638101401	reproduzieren 0.0205816825396	error 0.0180770100067	sprinter 0.0164684364353	verfuegung 0.0147855251793	charaktereigenschaft 0.0134797597011	aussortieren 0.0107455811154	betrügen 0.0091030844965	abwerten 0.0091003462195	pressestimme 0.00824728484522	tourismusverband 0.00813051600202	hoteleigen 0.00728922374961	lärmend 0.00723295678248	klaviermusik 0.00671963610935
topic253	fair 0.207597719359	aufruf 0.109249890988	arbeitsverhältnis 0.0974856399593	chat 0.0782239108825	zusage 0.0541667492234	schleife 0.0485186157733	arbeitsrecht 0.0394315180687	wohnsitz 0.0275926861283	arbeitsrechtlich 0.0238062210034	array 0.0232551557234	ungeeignet 0.0216507065923	aids 0.0186570932178	portemonnaie 0.0145094254073	entwicklungszusammenarbeit 0.0142368345173	entwicklungshilfe 0.0137169138799	sozialrecht 0.013134744597	glasklar 0.0120610015974	verwalten 0.0111825925481	kündigungsschutzklage 0.0105302673283	evaluierung 0.01044553558	entwicklungspolitik 0.0103348566748	scheidungsrecht 0.0101361202449	dienstreise 0.0098757410617	vermelden 0.00920952097937	drastisch 0.00857094275311
topic254	straße 0.132274134849	weg 0.0738014173606	richtung 0.0640517828039	gehen 0.0409432074166	führen 0.0289487416831	folgen 0.0163708735738	kurz 0.0159809544764	erreichen 0.0157494930089	parkplatz 0.0142320176165	fahren 0.0110858115027	kommen 0.010472702605	weit 0.0103844734184	nah 0.00988571920669	biegen 0.00980222122622	autobahn 0.00957332670915	kreuzung 0.00904499573018	sehen 0.00895569348286	stehen 0.00843521335927	schiene 0.00777284826695	meter 0.00773590998234	wanderweg 0.00772661969649	ende 0.00772309525691	gleich 0.00716419906878	radfahrer 0.00695605428786	hauptstraße 0.00680699042652
topic255	körper 0.115395913878	beschwerde 0.0329859506146	organ 0.0177233173273	kommen 0.0157785791694	akut 0.0147880284744	stark 0.0137951098585	führen 0.011114240349	verletzung 0.0102913906059	gehirn 0.0101641707625	körperlich 0.010014239114	wichtig 0.00970780932815	gleichgewicht 0.00932341839853	blutdruck 0.00925721443284	ursache 0.00914806197775	gefäß 0.0090509781951	leiden 0.00863360991379	normal 0.00856159728686	häufig 0.00787805775842	gut 0.00763903480139	wirbelsäule 0.00757245915986	nerv 0.00749234148297	schmerzhaft 0.00738706744889	entstehen 0.00734622166937	niere 0.00726046995908	muskulatur 0.00712345910749
topic256	angebot 0.66182945442	jugendarbeit 0.0410168497251	bieten 0.0254682843784	hörbuch 0.022957926377	sporthalle 0.0210193263363	sommerfest 0.0154346831968	pater 0.014812297515	symbolisieren 0.0138953567925	vielfältig 0.0126915355487	leckerei 0.0117023698946	pforte 0.0115113565965	mixen 0.0112252323091	rahmenprogramm 0.0103420411556	sensibilität 0.0103384360499	freizeitangebot 0.0102470061931	attraktiv 0.0100624151599	tagesaktuell 0.00791564614787	hüter 0.00642980609194	dreitägig 0.006337609384	richten 0.00555300221946	rennfahrer 0.0044287329098	hüpfburg 0.00440089229859	gebärde 0.00374577346944	wiedereröffnung 0.00373451794817	pferdchen 0.00352079910935
topic257	alternativ 0.307906050126	durchfahren 0.181229197981	rückmeldung 0.0615788477655	startschuss 0.0376564144328	mannheimer 0.029888756912	beratungsgespräch 0.0239601209901	dossier 0.0235845368336	aura 0.0222062682361	bearbeitet 0.0205658912228	eden 0.0197755043355	erlernt 0.0176384011875	erproben 0.0165910214705	jubiläumsjahr 0.01592722516	einzelhändler 0.0159212975908	testergebnis 0.0145897232015	beschneiden 0.0135572081226	rohbau 0.0120948553427	fördermaßnahme 0.0117052277236	unqualifiziert 0.0113575938027	videoclip 0.0113170236245	innenausstattung 0.0104760649632	knotenpunkt 0.0103859537692	lokalmatador 0.00909817359109	vorschule 0.00770255837351	berufseinstieg 0.00716367082441
topic258	organisation 0.1421780236	gewerkschaft 0.0417926837081	organisieren 0.0373096143334	protest 0.0366248537794	demonstration 0.0306460002695	aktion 0.0261405776084	menschenrecht 0.0243850246717	solidarität 0.020700424913	gerecht 0.0191394051957	unterstützen 0.0178244325301	bündnis 0.0174910581881	demonstrieren 0.0147495618294	rufen 0.014288720804	friedlich 0.0139316127453	fordern 0.0136530787037	beteiligen 0.01093308607	forderung 0.00977574781334	aktiv 0.00887003307272	kampagne 0.00870297653843	gruppierung 0.00862670973929	einsetzen 0.00831704641615	zivilist 0.00794536126847	aufruf 0.00767468424678	initiative 0.00757382487702	unterstützung 0.00751707724634
topic259	mobil 0.291583884488	handel 0.152343250025	business 0.133883307608	tablet 0.0523596447794	empfang 0.0490994798811	umts 0.041804750392	endgerät 0.0261611408096	flatrate 0.0255842203904	trade 0.0225763215001	smartphone 0.0180763473082	maßgeschneidert 0.0162125368404	relaunch 0.0135443873394	pda 0.0122441246731	laptop 0.0111539789998	nutzung 0.00867497068206	nutzen 0.00813413985073	geschäftskunde 0.00777445760335	neuausrichtung 0.00732011117043	bieten 0.00722666970549	trend 0.00681408894132	starten 0.00651588047485	ausgetauscht 0.00418306690609	verfügbar 0.00404470941683	kombination 0.00369921230241	schnell 0.00306278025175
topic260	hoch 0.408768750334	gering 0.0826342219269	niedrig 0.055842482343	ventil 0.038053674051	erhöhen 0.0251888825505	membrane 0.0222232733715	last 0.0200345822288	reduzieren 0.0140765458143	groß 0.00992037566772	kapazität 0.00977199472235	liegen 0.00960202052511	aufwand 0.00859511611474	verursachen 0.00800483854061	zusätzlich 0.00783745575605	erheblich 0.007821500849	fass 0.00731219553457	verringern 0.00688903474754	bedeuten 0.00613000424818	senken 0.00608699313412	führen 0.00592197388746	verursacht 0.00524241255847	rechnerisch 0.00486713487441	kolben 0.0048114553971	maximal 0.00457809183538	häufig 0.00444623399396
topic261	bildung 0.183187078182	wirtschaft 0.169201714255	politik 0.0827233435685	herausforderung 0.0506926665483	broschüre 0.0379678523131	wandel 0.0378205630783	kultur 0.0267529317078	chance 0.020855499842	zukunft 0.0203635979956	thema 0.0183857227327	jugend 0.0155205989425	rahmenbedingung 0.0154683396339	soziale 0.0154206028786	perspektive 0.0144956086308	politisch 0.0123819839998	vernetzung 0.0104405700879	aktuell 0.0103612410628	bildungspolitik 0.00937653154086	referieren 0.00904225943882	erwachsenenbildung 0.00849121758005	diskutieren 0.00831236909674	gesellschaftlich 0.00766680337689	partizipation 0.00722048198357	voranbringen 0.00709927762284	wegweisend 0.00707588175757
topic262	hinweis 0.181088298201	unbekannt 0.11834023494	beamter 0.0805986492059	ermittlung 0.0500820820762	eisen 0.0499703657248	unbekannte 0.0276801416619	dieb 0.0275479295791	diebstahl 0.0262038673031	einbruch 0.021279704545	verdächtig 0.0196670442652	ermittler 0.0147253161954	verdacht 0.0145925218464	verdächtige 0.0139617071706	ermitteln 0.0135352231123	polizeibeamte 0.0125805714111	flüchten 0.0106576439424	bekannt 0.00963676826933	staatsanwaltschaft 0.00961275706609	haftbefehl 0.00790445604648	vortragsreihe 0.0078674007758	hindern 0.00785227882204	gekleidet 0.00782840518199	nehmen 0.00743971737954	unbenutzt 0.00721916109843	tat 0.00695671747382
topic263	komponieren 0.0731619375508	beleidigend 0.0724110844459	überbieten 0.0516061527287	magnetfeld 0.0512116109881	solarstrom 0.0356939879011	auktionshaus 0.0348181603623	unsachlich 0.0346852186042	polen 0.0338264219357	pilgern 0.0317866393413	energiesparen 0.031470084158	ara 0.0306029477261	reliquie 0.0293021231548	trampolin 0.0289367960998	veranstaltet 0.0280716191257	fehlanzeige 0.026455614756	kompost 0.0253268560097	durchlässig 0.0239783556369	hauseigentümer 0.0231329363205	erdgeschichte 0.0194208787755	pusten 0.018229955404	wasserverbrauch 0.0177607747606	ökobilanz 0.0173795296691	wallfahrtsort 0.0161053686238	holzfäller 0.0155618699305	hermetisch 0.0153314492273
topic264	kreis 0.631755852492	feier 0.142653630875	weihnachtlich 0.0295534623063	eingeweiht 0.0257836838634	diesbezüglich 0.0215644500074	hindeuten 0.0174406831639	heimatort 0.0164617134486	nachschub 0.0132159275219	vertrieben 0.0117440508589	abstammung 0.0108797413832	aktivist 0.0106485037727	fingerfood 0.00984687263792	atemschutz 0.0088361834761	kategorisch 0.0070607452038	fördern 0.00568805844875	großgemeinde 0.00499664443952	wassertank 0.00480210830265	durchblättern 0.00460261311946	schutz 0.00395093403444	heimatstube 0.00343330009744	vergleichszeitraum 0.0033034825058	bürozeit 0.00325787475959	suchaktion 0.00290159040667	ersatzbeschaffung 0.00282524100106	heimattreffen 0.000790475361359
topic265	natur 0.346178650411	jäger 0.0711833695564	jagd 0.0603818142553	jagen 0.0482125358787	revier 0.0335263632816	gattung 0.0283349100453	lebend 0.0260704475084	beute 0.0217344030943	blei 0.0215663350952	reh 0.0178047668466	prostitution 0.0159322331371	ungestört 0.0157233975048	natürlich 0.015583835453	kulturlandschaft 0.0147859820556	hirsch 0.014250720414	wildschwein 0.0138637811007	biotop 0.0133967209814	volksmund 0.013091704061	dachverband 0.0123059113683	vergiftung 0.0107304293347	naturgegeben 0.0103609836663	raubtier 0.00894273848624	fährte 0.00889456382558	erwirken 0.00850963031089	vergiften 0.00832234638865
topic266	abschnitt 0.315777313636	outfit 0.0574623933589	minimieren 0.0545781507021	psychologe 0.0513481559392	krankhaft 0.0426257434865	ansiedeln 0.0391871571373	nachsehen 0.0364237297366	zwang 0.0316815495218	isolation 0.026859853651	informationsaustausch 0.022899578804	extravagant 0.0226466006363	tischen 0.0220668622577	nährboden 0.0220512266698	unkritisch 0.0216476660975	nobelpreis 0.0195524926206	erreichung 0.0185861790478	zahlungssystem 0.0171812994636	drang 0.0152039509276	oberbegriff 0.0126807830233	sachkenntnis 0.010768869345	trial 0.0104248540531	punktgenau 0.0103574059921	krebserregend 0.0103001677056	verheimlichen 0.00994110640879	umweltbedingung 0.00983441034729
topic267	dvd 0.249994900905	soldat 0.112714530207	armee 0.0760800820506	truppe 0.0727575922352	offizier 0.0417284967199	gefangene 0.0410515548042	kommando 0.0374582070338	general 0.0182295947425	kamerad 0.0177066958269	granat 0.0174091723777	remake 0.0167909195101	feindlich 0.0160156339381	trupp 0.0152186743355	befehl 0.0122037536984	kommandant 0.0100222350342	kommandeur 0.00985319413386	vorwarnung 0.00839446414793	checkpoint 0.00756013318794	scharfschütze 0.00722340364522	rekrutieren 0.00681667044265	pommer 0.006599137484	kolonne 0.00639347959286	milde 0.00614611704981	verlust 0.00608513755248	quantum 0.00585772325833
topic268	bande 0.104096455247	perle 0.100117407229	balken 0.0792356268866	aufpreis 0.076784712493	moral 0.0686785208502	zusammenhalt 0.0505737807483	großhandel 0.0458293642801	gebühren 0.0434498762281	reim 0.0429662726224	member 0.0383527820776	wochentag 0.0314382889036	superman 0.0296758746556	aufdruck 0.0258964282828	großhändler 0.0247465348469	himmelfahrt 0.0233555098611	anthroposophie 0.0192256962056	ablaufend 0.0168558929204	begnadet 0.0149926211268	handgemacht 0.0147000121943	sozialhilfeempfänger 0.0137463458014	zurückgezogen 0.010603922451	süffig 0.0101057181985	erwacht 0.0088201637618	einzelergebnis 0.00805977322463	unvergänglich 0.00790969665236
topic269	beispiel 0.0570391882366	geben 0.0436316853244	bestimmt 0.0341469586386	regel 0.026121473478	verschieden 0.0257177603357	unterschiedlich 0.0171482619552	form 0.0164879535353	einzeln 0.0149034646762	methode 0.014277859481	gelten 0.013372279852	gleich 0.0120968859818	art 0.0116206206892	unterscheiden 0.0112183827618	fall 0.0111537918378	genau 0.010963508548	bestehen 0.0105311724471	weit 0.0101769377332	lassen 0.00978346940942	wichtig 0.00965855484246	bedeuten 0.00964506680426	handeln 0.00956680359985	unterschied 0.00907114048914	häufig 0.00875854846747	ähnlich 0.00870794853051	einfach 0.0083800829331
topic270	erzielen 0.217283084644	scheitern 0.115198103629	ausfallen 0.0560235142943	wurf 0.0491844617691	abwehr 0.0489926765324	schiedsrichter 0.0476811494659	konter 0.0371263786592	deckung 0.032888494377	parade 0.0240663968904	vorarbeit 0.0237285603118	einfahren 0.0224225555392	zuspruch 0.0221132423739	spielminute 0.0196920502502	hinnehmen 0.0181826390975	anknüpfen 0.0178307464311	köpfen 0.0147778221277	spiegelbild 0.0134027185151	führungstreffer 0.010983157717	ungefährdet 0.00991171322179	linkshänder 0.00978823332289	ungenau 0.00927837153262	rückschlag 0.00898144392914	einwechslung 0.00875002720103	besinnen 0.00814310125687	wissensmanagement 0.00813068232247
topic271	räumen 0.140648253196	sechst 0.103373279518	pistole 0.0690875974642	cannabis 0.06642926131	aufräumen 0.0587924456039	preisgeben 0.0362745773658	stramm 0.0345977121831	einzelperson 0.0338519835418	guru 0.0297679412998	artist 0.0295012581381	zange 0.0232626439553	showdown 0.0218872497962	styling 0.0196314275078	anliegend 0.018903343143	beschwörung 0.0177702805759	nix 0.0167818482113	ruinieren 0.0161703254348	mengen 0.0157587097666	sturmgewehr 0.0154805891899	schwingend 0.0143581139757	unmotiviert 0.0121752965761	benefit 0.0100189406127	latschen 0.0096206490202	computertechnik 0.00929210568624	aufblitzen 0.008759467886
topic272	termin 0.466676811805	kurzfristig 0.123546945791	rechtzeitig 0.0677776716515	fix 0.0302807107258	auflistung 0.0287856476588	saite 0.0187133509298	renner 0.0183765803391	frontal 0.0183583150283	seniorin 0.0170348326615	anfahrt 0.015719658235	gefälle 0.0157158398561	greifbar 0.0153288216492	flocke 0.0147341426631	panther 0.0128551576236	geselligkeit 0.0119452636901	rep 0.0106408946517	contra 0.00858370611099	aufklärer 0.00836261034289	ausgraben 0.00732543798049	sportangebot 0.00720888350451	suizid 0.00716754526385	gesamtsumme 0.00660343563048	durchschlagen 0.0062046945351	rieseln 0.0054626774316	grenzwertig 0.0048541192843
topic273	downloaden 0.13895760485	verwunderlich 0.11689752898	koordinieren 0.101287522663	erfreut 0.0543935658605	naturwissenschaftler 0.0442060780934	akustik 0.0441637135105	wildnis 0.0417975600765	antarktis 0.0365698159424	unvermittelt 0.0336534956157	gedrückt 0.0333298157144	außentemperatur 0.0286867655006	nachwuchswissenschaftler 0.0178582069027	exzellenz 0.0168474529188	drüse 0.0166525604819	ladekabel 0.0158564435169	federung 0.0150799365168	weltneuheit 0.0147637461047	interessenvertreter 0.014169945039	weltnaturerbe 0.0128855738964	nacharbeiten 0.0126469948941	herzkrank 0.0122966494315	behaart 0.0122929549793	antarktisch 0.0121249330938	polio 0.0112352066533	existenzrecht 0.0108873691054
topic274	lassen 0.0251125688855	scheinen 0.0229895082112	tatsächlich 0.0209981358845	offenbar 0.0200841505385	angeblich 0.018727585894	offensichtlich 0.0145015522447	geben 0.0144997890285	beweis 0.013947683436	beweisen 0.0133888798184	wahrheit 0.0112270260712	behaupten 0.0110000339201	handeln 0.00975787309767	völlig 0.00969361522046	tatsache 0.00949126201908	bekannt 0.00892378630445	einzig 0.00814055545754	bleiben 0.00806201017722	zeigen 0.00778895075518	zweifel 0.00716808133895	wahr 0.00711370273021	falsch 0.00693190035927	machen 0.00682285882731	aussage 0.00676510724026	grund 0.00650389940131	vermeintlich 0.00611610725809
topic275	universität 0.227517745972	hochschule 0.100395375674	uni 0.0652189507601	lehre 0.0412594985917	mathematik 0.0405435942323	fach 0.032518236242	studierende 0.0255865535394	abschluss 0.022212334277	wissenschaftlich 0.0218389467767	lehren 0.0198816569595	akademisch 0.0195029639274	abitur 0.018979890052	fremdsprache 0.0167089324468	master 0.0148142618945	fachrichtung 0.0137795388061	allgemein 0.00985358804284	wissenschaftler 0.00914189367762	kooperation 0.00841094920738	schwerpunkt 0.00798902945872	sekundarstufe 0.00779521869766	ganztagsschule 0.00777656921495	physik 0.00721898024998	staatlich 0.00711515421004	forschen 0.00677766708509	zentral 0.00609953297015
